title,viewCount,likeCount,commentCount,dislikeCount,human_labeled,title_char_len,title_word_len,title_clean,feat_char_len,feat_word_count,feat_exclaim,feat_question,feat_has_number,feat_caps_ratio,label
শুক্র গ্রহে দুটি নতুন রোবোটিক মিশনের ঘোষণা দিয়েছে মার্কিন মহাকাশ সংস্থা নাসা || Venus Mission,7083,216,8.0,8.0,Not Clickbait,93,15,শুক্র গ্রহে দুটি রোবোটিক মিশনের ঘোষণা দিয়েছে মার্কিন মহাকাশ সংস্থা নাসা,93,15,0,0,0,0.021505376344086023,0
স্থানীয়রা মরদেহ গুলো দেখতে পেয়ে পুলিশে খবর দেয় || [Rohinga],9050,233,4.0,2.0,Not Clickbait,61,10,স্থানীয়রা মরদেহ গুলো দেখতে পেয়ে পুলিশে খবর দেয়,61,10,0,0,0,0.01639344262295082,0
অভিভাবকের অনুমতি ছাড়াই একা বাস করতে পারবেন সৌদি নারীরা || Saudi Women,168635,3227,322.0,410.0,Not Clickbait,69,12,অভিভাবকের অনুমতি ছাড়াই একা বাস করতে পারবেন সৌদি নারীরা,69,12,0,0,0,0.028985507246376812,0
যুক্তরাষ্ট্র ও রাশিয়ার মধ্যকার দ্বিপাক্ষিক সম্পর্ক তলানিতে গিয়ে ঠেকেছে  মন্তব্য  পুতিনের || Putin,13840,329,8.0,7.0,Not Clickbait,97,13,যুক্তরাষ্ট্র রাশিয়ার মধ্যকার দ্বিপাক্ষিক সম্পর্ক তলানিতে গিয়ে ঠেকেছে মন্তব্য পুতিনের,97,13,0,0,0,0.010309278350515464,0
করোনা মহামারি শুরুর পর প্রথমবারের মতো মুখোমুখি বৈঠকে মিলিত হলেন বিশ্ব নেতারা || G7 Summit,60326,1272,24.0,32.0,Not Clickbait,89,15,করোনা মহামারি শুরুর প্রথমবারের মতো মুখোমুখি বৈঠকে মিলিত হলেন বিশ্ব নেতারা,89,15,0,0,1,0.02247191011235955,0
দ্বিতীয় ধাপের সংক্রমণে ভারতে ৭১৯ চিকিৎসকের মৃত্যু হয়েছে || World Corona,20429,272,4.0,5.0,Not Clickbait,71,11,দ্বিতীয় ধাপের সংক্রমণে ভারতে ৭১৯ চিকিৎসকের মৃত্যু হয়েছে,71,11,0,0,1,0.028169014084507043,0
এইচপি ক্যাম্প নিয়েও নতুন ভাবনা বিসিবি || HP Camp,5163,108,6.0,1.0,Not Clickbait,49,9,এইচপি ক্যাম্প নিয়েও ভাবনা বিসিবি,49,9,0,0,0,0.061224489795918366,0
নয়নজুলি খাল দখল করে বিভিন্ন বাড়িঘর ও স্থাপনা নির্মাণ  || Ashulia,3832,97,9.0,5.0,Not Clickbait,64,11,নয়নজুলি খাল দখল বিভিন্ন বাড়িঘর স্থাপনা নির্মাণ,64,11,0,0,0,0.015625,0
তিন আসনে উপনির্বাচনে আ.লীগের মনোনয়ন পেলেন যাঁরা || Awami League,87918,1385,112.0,82.0,Not Clickbait,63,10,তিন আসনে উপনির্বাচনে লীগের মনোনয়ন পেলেন যাঁরা,63,10,0,0,0,0.031746031746031744,0
৪ সমুদ্রবন্দরে তিন নম্বর স্থানীয় সতর্ক সংকেত জারি করা হয়েছে || Weather Update,36408,726,17.0,22.0,Not Clickbait,77,13,সমুদ্রবন্দরে তিন নম্বর স্থানীয় সতর্ক সংকেত জারি করা হয়েছে,77,13,0,0,1,0.025974025974025976,0
শিক্ষাপ্রতিষ্ঠানের চলমান ছুটি ৩০ জুন পর্যন্ত বাড়ানো হয়েছে || Education Minister,7675,233,41.0,16.0,Not Clickbait,79,11,শিক্ষাপ্রতিষ্ঠানের চলমান ছুটি ৩০ জুন পর্যন্ত বাড়ানো হয়েছে,79,11,0,0,1,0.02531645569620253,0
স্থানীয়দের কর্মকাণ্ডের জেরে ব্যয় বাড়ার আশঙ্কা প্রশাসনের || Sharitpur Road Corruption,29240,663,40.0,10.0,Not Clickbait,84,11,স্থানীয়দের কর্মকাণ্ডের জেরে ব্যয় বাড়ার আশঙ্কা প্রশাসনের,84,11,0,0,0,0.03571428571428571,0
যুক্তরাষ্ট্র ৭০ লাখ টিকা বাংলাদেশের জন্য বরাদ্দ দিয়েছে || USA Vaccine,24590,541,34.0,7.0,Not Clickbait,69,11,যুক্তরাষ্ট্র ৭০ লাখ টিকা বাংলাদেশের বরাদ্দ দিয়েছে,69,11,0,0,1,0.057971014492753624,0
"কিছু জেলায় সংক্রমণ ছাড়িয়েছে ৫০ শতাংশের বেশি, বাড়ছে মৃত্যুও || Bangladesh",9669,161,12.0,6.0,Not Clickbait,72,11,জেলায় সংক্রমণ ছাড়িয়েছে ৫০ শতাংশের বেশি বাড়ছে মৃত্যুও,72,11,0,0,1,0.013888888888888888,0
চারজনকে আসামি করে মামলা ||  Kushtia HousewifeTorture,2631,53,6.0,3.0,Not Clickbait,52,7,চারজনকে আসামি মামলা,52,7,0,0,0,0.057692307692307696,0
উন্নত চিকিৎসার জন্য খালেদা জিয়াকে দেশের বাইরে নেয়ার সুপারিশ চিকিৎসকদের || Khaleda Zia,33735,645,47.0,11.0,Not Clickbait,85,13,উন্নত চিকিৎসার খালেদা জিয়াকে দেশের বাইরে নেয়ার সুপারিশ চিকিৎসকদের,85,13,0,0,0,0.023529411764705882,0
দালাল চক্রের সিন্ডিকেটে ঝিনাইদহের সীমান্তে বেড়েছে অবৈধ যাতায়াত;বাড়ছে করোনার ঝুঁকি || [India border],14556,288,21.0,9.0,Not Clickbait,99,13,দালাল চক্রের সিন্ডিকেটে ঝিনাইদহের সীমান্তে বেড়েছে অবৈধ যাতায়াত বাড়ছে করোনার ঝুঁকি,99,13,0,0,0,0.010101010101010102,0
করোনাকালে বেড়েছে শিশু শ্রমিকের সংখ্যা; বলছে ইউনিসেফ || [Child Labour Day],797,17,1.0,4.0,Not Clickbait,73,11,করোনাকালে বেড়েছে শিশু শ্রমিকের সংখ্যা বলছে ইউনিসেফ,73,11,0,0,0,0.0410958904109589,0
সংক্রমণ রোধে জনপ্রতিনিধিদের যুক্ত করার তাগিদ ||#Bangladesh Covid situation,55501,687,28.0,19.0,Not Clickbait,74,9,সংক্রমণ রোধে জনপ্রতিনিধিদের যুক্ত করার তাগিদ,74,9,0,0,0,0.02702702702702703,0
রেকর্ড গড়ে ইউরোর প্রথম ম্যাচ জিতলো ইতালি;তুরস্ককে ৩-০ গোলে হারিয়েছে আজ্জুরিরা||[Euro Cup] [Football],59319,1823,63.0,104.0,Not Clickbait,100,13,রেকর্ড গড়ে ইউরোর ম্যাচ জিতলো ইতালি তুরস্ককে গোলে হারিয়েছে আজ্জুরিরা,100,13,0,0,1,0.03,0
মধ্যরাতে মাওয়া ঘাটে যাওয়ার পথে ট্রাকেরা ধাক্কায় মোটর সাইকেল আরোহী এক শিক্ষার্থী.. || [Mawa Highway],51984,1137,175.0,36.0,Not Clickbait,99,15,মধ্যরাতে মাওয়া ঘাটে যাওয়ার পথে ট্রাকেরা ধাক্কায় মোটর সাইকেল আরোহী এক শিক্ষার্থী,99,15,0,0,0,0.020202020202020204,0
ইয়াসের প্রভাব কাটতে না কাটতেই বঙ্গোপসাগরে লঘুচাপ; রোববার রূপ নিতে পারে নিম্নচাপে || [Weather Update],111542,2068,20.0,68.0,Not Clickbait,100,15,ইয়াসের প্রভাব কাটতে কাটতেই বঙ্গোপসাগরে লঘুচাপ রোববার রূপ নিতে পারে নিম্নচাপে,100,15,0,0,0,0.02,0
সদিচ্ছা থাকলে পাচার করা টাকাও দেশে ফিরিয়ে আনা সম্ভব: টিআইবি || [Money laundering],2787,85,13.0,4.0,Not Clickbait,81,13,সদিচ্ছা থাকলে পাচার করা টাকাও দেশে ফিরিয়ে আনা সম্ভব টিআইবি,81,13,0,0,0,0.012345679012345678,0
সব সেবার মাশুল পুনর্নির্ধারণ করল কেন্দ্রীয় ব্যাংক || Bangladesh Bank,16282,269,5.0,2.0,Not Clickbait,68,10,সেবার মাশুল পুনর্নির্ধারণ করল কেন্দ্রীয় ব্যাংক,68,10,0,0,0,0.029411764705882353,0
মদ চোরাকারবারিদের গাড়ি চাপায় প্রাণ হারালেন চট্টগ্রামের চান্দগাঁও থানার এএসআই || [ASI Salahuddin],81327,1471,286.0,58.0,Not Clickbait,96,13,মদ চোরাকারবারিদের গাড়ি চাপায় প্রাণ হারালেন চট্টগ্রামের চান্দগাঁও থানার এএসআই,96,13,0,0,0,0.041666666666666664,0
দেশে করোনায় প্রাণহানি ১৩ হাজার ছাড়ালো...|| [Corona situation in Bangladesh],13106,158,2.0,4.0,Not Clickbait,75,10,দেশে করোনায় প্রাণহানি ১৩ হাজার ছাড়ালো,75,10,0,0,1,0.02666666666666667,0
ইথিওপিয়ার টাইগ্রে অঞ্চলে দুর্ভিক্ষের কবলে সাড়ে তিন লাখ মানুষ || [Hunger In Ethiopia],52231,1128,44.0,24.0,Not Clickbait,84,13,ইথিওপিয়ার টাইগ্রে অঞ্চলে দুর্ভিক্ষের কবলে সাড়ে তিন লাখ মানুষ,84,13,0,0,0,0.03571428571428571,0
করোনার মহামারিতেও রেকর্ড পরিমাণ বেড়েছে আমদানি || Import Increased,3043,47,1.0,2.0,Not Clickbait,65,9,করোনার মহামারিতেও রেকর্ড পরিমাণ বেড়েছে আমদানি,65,9,0,0,0,0.03076923076923077,0
চীনের বিরুদ্ধে উইঘুরে মানবাধিকার লঙ্ঘনের অভিযোগ অ্যামনেস্টি ইন্টারন্যাশনালের || [China Crime],19406,767,100.0,18.0,Not Clickbait,93,11,চীনের বিরুদ্ধে উইঘুরে মানবাধিকার লঙ্ঘনের অভিযোগ অ্যামনেস্টি ইন্টারন্যাশনালের,93,11,0,0,0,0.021505376344086023,0
বিশ্বে ১ দিনে করোনায় আরো সাড়ে ১১ হাজার মৃত্যু || [world corona],12536,230,7.0,8.0,Not Clickbait,63,12,বিশ্বে দিনে করোনায় আরো সাড়ে ১১ হাজার মৃত্যু,63,12,0,0,1,0.0,0
জি সেভেন থেকে দরিদ্র দেশগুলোকে ১শ কোটি করোনা টিকার ডোজ দেয়ার প্রস্তাব || [G7'll provide vaccine],54166,1082,49.0,29.0,Not Clickbait,96,16,জি সেভেন দরিদ্র দেশগুলোকে ১শ কোটি করোনা টিকার ডোজ দেয়ার প্রস্তাব,96,16,0,0,1,0.010416666666666666,0
বাজারে বাজেটের সাথে দাম মেলাতে হিমশিম খাচ্ছে সীমিত আয়ের মানুষ || [Market price][Kachabazr Update],6029,112,7.0,8.0,Not Clickbait,97,14,বাজারে বাজেটের সাথে দাম মেলাতে হিমশিম খাচ্ছে সীমিত আয়ের মানুষ,97,14,0,0,0,0.030927835051546393,0
আগামী ৫ দিন আবহাওয়ায় কিছুটা পরিবর্তন হতে পারে:আবহাওয়া অধিদপ্তর || [Weather Update] [Rain],61074,1125,16.0,29.0,Not Clickbait,89,13,আগামী আবহাওয়ায় কিছুটা পরিবর্তন হতে পারে আবহাওয়া অধিদপ্তর,89,13,0,0,1,0.033707865168539325,0
চোর চক্রের মূল হোতা কালাম সহ ৮ চোর গ্রেপ্তার || Motorbike Theft Gang,10834,290,24.0,8.0,Not Clickbait,68,13,চোর চক্রের মূল হোতা কালাম সহ চোর গ্রেপ্তার,68,13,0,0,1,0.04411764705882353,0
পদ্মায় ভাঙ্গনের সঙ্গে ভাঙ্গছে দৌলতদিয়া ৭নং ফেরি ঘাট || [Daulatdia],3503,99,5.0,2.0,Not Clickbait,66,10,পদ্মায় ভাঙ্গনের সঙ্গে ভাঙ্গছে দৌলতদিয়া ৭নং ফেরি ঘাট,66,10,0,0,1,0.015151515151515152,0
সংক্রমণ রোধে লকডাউন হলেও মানছে না কেউ || Corona Situation,39880,620,33.0,22.0,Not Clickbait,57,10,সংক্রমণ রোধে লকডাউন হলেও মানছে কেউ,57,10,0,0,0,0.03508771929824561,0
দখল-দূষণে মৃতপ্রায় সিলেটের অর্ধেকের বেশি নদী || [Sylhet River Crisis],10352,314,16.0,6.0,Not Clickbait,69,10,দখল দূষণে মৃতপ্রায় সিলেটের অর্ধেকের বেশি নদী,69,10,0,0,0,0.043478260869565216,0
ইতালি-তুরস্ক'র ব্লকবাস্টার ম্যাচে রাতে পর্দা উঠছে ইউরো ২০২০'র || [Euro 2020 Begins Tonight],56402,1630,82.0,31.0,Not Clickbait,91,13,ইতালি তুরস্ক ব্লকবাস্টার ম্যাচে রাতে পর্দা উঠছে ইউরো ২০২০,91,13,0,0,1,0.03296703296703297,0
শিগগিরই আসছে  টিকা উৎপাদনের ঘোষণা জানালেন পররাষ্ট্রমন্ত্রী || [China Vaccine],6397,186,13.0,7.0,Not Clickbait,77,10,শিগগিরই আসছে টিকা উৎপাদনের ঘোষণা জানালেন পররাষ্ট্রমন্ত্রী,77,10,0,0,0,0.025974025974025976,0
১১ মাস বন্দি থাকার পর ২০০৮ সালের এই দিনে মুক্তি পান শেখ হাসিনা || [Sheikh Hasina],1858,50,12.0,14.0,Not Clickbait,81,16,১১ বন্দি থাকার ২০০৮ সালের দিনে মুক্তি পান শেখ হাসিনা,81,16,0,0,1,0.024691358024691357,0
আজ বিকেল থেকে রাজশাহী নগরীতে ৭ দিনের কঠোর লকডাউন || [Rajshahi Covid Situation],16168,256,27.0,11.0,Not Clickbait,78,13,বিকেল রাজশাহী নগরীতে দিনের কঠোর লকডাউন,78,13,0,0,1,0.038461538461538464,0
বিশ্বে বেকারত্বের হার সবচে' বেশি ২৫ বছরের কম বয়সীদের মধ্যে || [ILO Report],2487,37,1.0,0.0,Not Clickbait,74,13,বিশ্বে বেকারত্বের হার সবচে বেশি ২৫ বছরের কম বয়সীদের,74,13,0,0,1,0.05405405405405406,0
করোনা পরিস্থিতি আরো খারাপের দিকে দেখছেন বিশেষজ্ঞরা || [Corona Third Wave?],22485,585,22.0,17.0,Not Clickbait,74,11,করোনা পরিস্থিতি আরো খারাপের দেখছেন বিশেষজ্ঞরা,74,11,0,1,0,0.04054054054054054,0
"৪৯ মামলার আসামি কাঞ্চন, অথচ কোনটিতেও বাদীর নেই অস্তিত্ত্ব! || [Fake Cases Agaist Kanchan]",6402,153,8.0,4.0,Not Clickbait,89,14,৪৯ মামলার আসামি কাঞ্চন অথচ কোনটিতেও বাদীর নেই অস্তিত্ত্ব,89,14,1,0,1,0.0449438202247191,0
মৎস্য প্রজনন কেন্দ্রের ৮৩ পদের ৫৯টিই খালি 'সাত বছর ধরে' || [Laxmipur Fish Breeding Center],2517,52,0.0,4.0,Not Clickbait,90,15,মৎস্য প্রজনন কেন্দ্রের ৮৩ পদের ৫৯টিই খালি সাত ধরে,90,15,0,0,1,0.044444444444444446,0
মাস শেষে ঢাকার হাসপাতালগুলোয় আরো করোনা রোগীর শঙ্কা || [Dhaka Corona],18311,406,13.0,16.0,Not Clickbait,68,11,শেষে ঢাকার হাসপাতালগুলোয় আরো করোনা রোগীর শঙ্কা,68,11,0,0,0,0.029411764705882353,0
ফিলিস্তিনের অসহায় মানুষের নাম নিয়ে হাজার হাজার টাকা হাতিয়ে প্রতারণা || [Palestine Fraud],5724,153,20.0,3.0,Not Clickbait,88,13,ফিলিস্তিনের অসহায় মানুষের নাম নিয়ে হাজার হাজার টাকা হাতিয়ে প্রতারণা,88,13,0,0,0,0.022727272727272728,0
বিকাল পাঁচটা থেকে ১৭ জুন পর্যন্ত রাজশাহী সিটিতে সর্বাত্মক লকডাউন || [Lockdown in Rajshahi],15798,261,12.0,7.0,Not Clickbait,90,14,বিকাল পাঁচটা ১৭ জুন পর্যন্ত রাজশাহী সিটিতে সর্বাত্মক লকডাউন,90,14,0,0,1,0.022222222222222223,0
সুপার লিগ সমীকরণ কঠিন করে ফেলেছে মোহামেডান || Abahani mohamadan Clash,17039,353,10.0,8.0,Not Clickbait,69,11,সুপার লিগ সমীকরণ কঠিন ফেলেছে মোহামেডান,69,11,0,0,0,0.028985507246376812,0
শিগগিরই করোনা টিকার যৌথ উৎপাদনের ঘোষণা আসছে...  || [Abdul Momen about vaccine],38272,696,68.0,21.0,Not Clickbait,78,12,শিগগিরই করোনা টিকার যৌথ উৎপাদনের ঘোষণা আসছে,78,12,0,0,0,0.02564102564102564,0
কবুতর ব্যবসায়ী নয়ন কাজীর কাছে দীর্ঘদিন ধরে মোটা অঙ্কের চাঁদা দাবি করে আসছিল ।। Munsigonj,15767,492,105.0,14.0,Not Clickbait,88,15,কবুতর ব্যবসায়ী নয়ন কাজীর কাছে দীর্ঘদিন ধরে মোটা অঙ্কের চাঁদা দাবি আসছিল,88,15,0,0,0,0.011363636363636364,0
পর্যটনখাতে ৯ হাজার কোটি টাকা ক্ষতির আশঙ্কা... [Toab Press Briefing],1821,22,2.0,2.0,Not Clickbait,67,10,পর্যটনখাতে হাজার কোটি টাকা ক্ষতির আশঙ্কা,67,10,0,0,1,0.04477611940298507,0
হাতিয়ে নিয়েছে ৩০ কোটি টাকা ।। CID Briefing,3123,65,4.0,5.0,Not Clickbait,42,8,হাতিয়ে নিয়েছে ৩০ কোটি টাকা,42,8,0,0,1,0.09523809523809523,0
ইউনিলিভার বাংলাদেশ লিমিটেডের নতুন সিইও ও এমডি হচ্ছেন জাভেদ আখতার || [Unilever BD MD],5970,87,4.0,5.0,Not Clickbait,84,14,ইউনিলিভার বাংলাদেশ লিমিটেডের সিইও এমডি হচ্ছেন জাভেদ আখতার,84,14,0,0,0,0.05952380952380952,0
আজ ২ হাজার ৫৭৬ জন নতুন রোগী শনাক্ত  || [BD Corona Update],28373,397,12.0,14.0,Not Clickbait,57,12,হাজার ৫৭৬ জন রোগী শনাক্ত,57,12,0,0,1,0.07017543859649122,0
খালেদা জিয়ার মুক্তির দাবি না থাকায় সমালোচনা ।। Obaidul Kader || Mirza Fakhrul,5984,96,12.0,16.0,Not Clickbait,77,13,খালেদা জিয়ার মুক্তির দাবি থাকায় সমালোচনা,77,13,0,0,0,0.05194805194805195,0
নির্দিষ্ট সময়ে গরু পৌঁছে দেবে ইভ্যালি  || [Evaly Hat],12519,341,57.0,27.0,Not Clickbait,53,9,নির্দিষ্ট সময়ে গরু পৌঁছে দেবে ইভ্যালি,53,9,0,0,0,0.03773584905660377,0
নতুন সেনাপ্রধান দায়িত্ব নেবেন ২৪ জুন || New Army Chief,259074,4468,260.0,201.0,Not Clickbait,54,10,সেনাপ্রধান দায়িত্ব নেবেন ২৪ জুন,54,10,0,0,1,0.05555555555555555,0
ব্যাংকগুলোকে ঋণ প্রক্রিয়া সহজ করার তাগিদ  || [Credit Growth Fall],5099,84,5.0,4.0,Not Clickbait,65,10,ব্যাংকগুলোকে ঋণ প্রক্রিয়া সহজ করার তাগিদ,65,10,0,0,0,0.046153846153846156,0
অক্সফোর্ডের টিকার ২য় ডোজ পেতে বিভিন্ন দেশের সঙ্গে যোগাযোগ অব্যাহত...|| [Abdul Momen],11936,186,25.0,0.0,Not Clickbait,84,12,অক্সফোর্ডের টিকার ২য় ডোজ পেতে বিভিন্ন দেশের সঙ্গে যোগাযোগ অব্যাহত,84,12,0,0,1,0.023809523809523808,0
অনুমোদনের ১ মাস পরেও স্থাপন হয়নি পিসিআর ল্যাব ।। Nouga Corona || Nouga PCR Lab,1691,36,5.0,1.0,Not Clickbait,78,15,অনুমোদনের পরেও স্থাপন হয়নি পিসিআর ল্যাব,78,15,0,0,1,0.08974358974358974,0
ক্ষুদ্র শিল্পের বিকাশ ও  বাজারে গতি বাড়ার আশা || [CTG CSE],1321,20,1.0,2.0,Not Clickbait,58,11,ক্ষুদ্র শিল্পের বিকাশ বাজারে গতি বাড়ার আশা,58,11,0,0,0,0.10344827586206896,0
পৃথিবীতে প্রায় সাড়ে ৯ কোটি বছর আগে বিচরণ করত এই প্রজাতির ডাইনোসর || [Dinosaur fossils],194159,3512,102.0,98.0,Not Clickbait,86,15,পৃথিবীতে প্রায় সাড়ে কোটি বিচরণ করত প্রজাতির ডাইনোসর,86,15,0,0,1,0.011627906976744186,0
বিদেশগামীদের করোনার ভুয়া সনদ ।। ৪ প্রতিষ্ঠান বন্ধ ।। Fake Corona Certificate,9604,138,18.0,6.0,Not Clickbait,76,12,বিদেশগামীদের করোনার ভুয়া সনদ প্রতিষ্ঠান বন্ধ,76,12,0,0,1,0.039473684210526314,0
সু চির বিরুদ্ধে ঘুষ নেয়ার সবচেয়ে বড় অভিযোগ জান্তা সরকারের || [Corruption charge against Suu Kyi],257625,5276,311.0,190.0,Not Clickbait,96,16,সু চির বিরুদ্ধে ঘুষ নেয়ার সবচেয়ে বড় অভিযোগ জান্তা সরকারের,96,16,0,0,0,0.03125,0
রাশিয়ার বিরোধী দলীয় নেতা নাভালনির বিভিন্ন সংগঠনকে নিষিদ্ধ ঘোষণা  || [Alexei Navalny],1450,32,5.0,1.0,Not Clickbait,84,12,রাশিয়ার বিরোধী দলীয় নেতা নাভালনির বিভিন্ন সংগঠনকে নিষিদ্ধ ঘোষণা,84,12,0,0,0,0.023809523809523808,0
১ দিনে রেকর্ড ৬ হাজার ১৪৮ জনের প্রাণহানি || [World Corona Situation],232303,4233,150.0,161.0,Not Clickbait,68,12,দিনে রেকর্ড হাজার ১৪৮ জনের প্রাণহানি,68,12,0,0,1,0.04411764705882353,0
খুলনা মেডিকেলের শয্যা খালি না থাকায় রোগীদের ফিরিয়ে দিচ্ছে কর্তৃপক্ষ || [Khulna Medical],10747,176,5.0,6.0,Not Clickbait,87,13,খুলনা মেডিকেলের শয্যা খালি থাকায় রোগীদের ফিরিয়ে দিচ্ছে কর্তৃপক্ষ,87,13,0,0,0,0.022988505747126436,0
১৬৩ ইউনিয়ন পরিষদ ও ৯ পৌরসভার নির্বাচন স্থগিত || Election,13170,258,11.0,10.0,Not Clickbait,56,10,১৬৩ ইউনিয়ন পরিষদ পৌরসভার নির্বাচন স্থগিত,56,10,0,0,1,0.017857142857142856,0
হাসপাতাল ও স্বাস্থ্যসেবা খাতসহ গুরুত্বপূর্ণ সব লক্ষ্যবস্তুতে হামলা || #Cyber attack,7625,178,3.0,4.0,Not Clickbait,83,11,হাসপাতাল স্বাস্থ্যসেবা খাতসহ গুরুত্বপূর্ণ লক্ষ্যবস্তুতে হামলা,83,11,0,0,0,0.012048192771084338,0
ধ্বংসস্তুপের নিচে অনেকে আটকা পড়ে থাকতে পারে আশঙ্কা || #Building collapse,21647,324,23.0,11.0,Not Clickbait,72,11,ধ্বংসস্তুপের অনেকে আটকা পড়ে থাকতে পারে আশঙ্কা,72,11,0,0,0,0.013888888888888888,0
স্কুল-হাট-বাজার-শহরে যেতে হাওয়বাসীর একমাত্র ভরসা ছোট ডিঙ্গি নৌকা || Dingi Mouka,5027,137,6.0,7.0,Not Clickbait,79,11,স্কুল হাট বাজার শহরে যেতে হাওয়বাসীর একমাত্র ভরসা ছোট ডিঙ্গি নৌকা,79,11,0,0,0,0.02531645569620253,0
উচ্চ সংক্রমণের জেলা হলেও নওগাঁয় এখনও নেই আরটি পিসিআর ল্যাব || Naogaon,4635,106,3.0,6.0,Not Clickbait,69,12,উচ্চ সংক্রমণের জেলা হলেও নওগাঁয় এখনও নেই আরটি পিসিআর ল্যাব,69,12,0,0,0,0.014492753623188406,0
প্রাথমিক বিদ্যালয়ের শিক্ষকরা অনলাইনে সারা বছর বদলির আবেদন করতে পারবেন || Primary Teacher,7857,179,7.0,3.0,Not Clickbait,88,13,প্রাথমিক বিদ্যালয়ের শিক্ষকরা অনলাইনে সারা বদলির আবেদন করতে পারবেন,88,13,0,0,0,0.022727272727272728,0
রাজশাহী মেডিকেলে ২৪ ঘণ্টায় ১২ জনের মৃত্যু || Rajshahi Medical University,14900,254,11.0,13.0,Not Clickbait,72,11,রাজশাহী মেডিকেলে ২৪ ঘণ্টায় ১২ জনের মৃত্যু,72,11,0,0,1,0.041666666666666664,0
সিলেটের ৪২ হাজার ভবনে ভূমিকম্প সহনশীলতা পরীক্ষা করা হবে || Sylhet,11555,323,9.0,10.0,Not Clickbait,65,11,সিলেটের ৪২ হাজার ভবনে ভূমিকম্প সহনশীলতা পরীক্ষা করা,65,11,0,0,1,0.015384615384615385,0
সীমিত লোকবল নিয়ে অতিরিক্ত রোগীর চাপ || Corona Dedicated Hospitals,5318,83,6.0,0.0,Not Clickbait,65,10,সীমিত লোকবল নিয়ে অতিরিক্ত রোগীর চাপ,65,10,0,0,0,0.046153846153846156,0
মার্কিন প্রেসিডেন্ট হিসেবে প্রথম বিদেশ সফরে বাইডেন || #Joe Biden #Putin,72544,1658,32.0,49.0,Not Clickbait,71,11,মার্কিন প্রেসিডেন্ট হিসেবে বিদেশ সফরে বাইডেন,71,11,0,0,0,0.04225352112676056,0
প্রাণহানির দিক দিয়ে বিশ্বে তৃতীয় ভারত || #India's covid situation,45151,1081,101.0,32.0,Not Clickbait,65,10,প্রাণহানির দিক দিয়ে বিশ্বে তৃতীয় ভারত,65,10,0,0,0,0.015384615384615385,0
"সামাজিক মাধ্যমে বাটার মান, ডিজাইন ও দাম নিয়ে প্রশ্ন || #Bata Crisis",1292152,22659,3829.0,1034.0,Not Clickbait,67,12,সামাজিক মাধ্যমে বাটার মান ডিজাইন দাম নিয়ে প্রশ্ন,67,12,0,0,0,0.029850746268656716,0
চার বছর পর হলো জটিল রহস্যের সমাধান  || #Kodomtoli news,2164,61,4.0,1.0,Not Clickbait,54,10,চার জটিল রহস্যের সমাধান,54,10,0,0,0,0.018518518518518517,0
বদলিতে অনিয়ম ঠেকাতেই এই ব্যবস্থা || #Primary Teacher,11408,373,7.0,18.0,Not Clickbait,52,8,বদলিতে অনিয়ম ঠেকাতেই ব্যবস্থা,52,8,0,0,0,0.038461538461538464,0
হেফাজত নেতাদের বিদেশ যাত্রায় নিষেধাজ্ঞা দেয়ার চিন্তা দুদকের || [Hefazat Leader],28694,603,206.0,151.0,Not Clickbait,79,11,হেফাজত নেতাদের বিদেশ যাত্রায় নিষেধাজ্ঞা দেয়ার চিন্তা দুদকের,79,11,0,0,0,0.02531645569620253,0
এপ্রিলে রেকর্ড পরিমাণ অর্থ লেনদেন হয়েছে মোবাইল ফিনান্সিয়াল সার্ভিসে || MFS,28768,565,33.0,5.0,Not Clickbait,75,11,এপ্রিলে রেকর্ড পরিমাণ অর্থ লেনদেন হয়েছে মোবাইল ফিনান্সিয়াল সার্ভিসে,75,11,0,0,0,0.04,0
যুক্তরাষ্ট্রের সিডিসির তালিকায় বাংলাদেশ অতি উচ্চ ঝুঁকিপূর্ণ দেশ || CDC,283042,5391,233.0,208.0,Not Clickbait,70,10,যুক্তরাষ্ট্রের সিডিসির তালিকায় বাংলাদেশ অতি উচ্চ ঝুঁকিপূর্ণ দেশ,70,10,0,0,0,0.04285714285714286,0
"ওমানের বিপক্ষে জামাল, বিপলুদের ছাড়াই নামতে হচ্ছে বাংলাদেশকে || [Bangladesh Vs Oman]",22192,516,36.0,9.0,Not Clickbait,83,12,ওমানের বিপক্ষে জামাল বিপলুদের ছাড়াই নামতে হচ্ছে বাংলাদেশকে,83,12,0,0,0,0.03614457831325301,0
এশিয়ান জোনাল চ্যাম্পিয়ন হয়েই গ্র্যান্ডমাস্টার জিয়ার বিশ্বকাপ যাত্রা || [Grandmaster Ziaur Rahman],1860,28,1.0,1.0,Not Clickbait,97,12,এশিয়ান জোনাল চ্যাম্পিয়ন হয়েই গ্র্যান্ডমাস্টার জিয়ার বিশ্বকাপ যাত্রা,97,12,0,0,0,0.030927835051546393,0
ওয়াকফ সম্পর্কে মোতাওয়াল্লীদের গুরুত্বপূর্ণ নির্দেশনা দিয়েছেন ওয়াকফ প্রশাসক || [Cox's Bazar],3579,39,2.0,2.0,Not Clickbait,91,11,ওয়াকফ সম্পর্কে মোতাওয়াল্লীদের গুরুত্বপূর্ণ নির্দেশনা দিয়েছেন ওয়াকফ প্রশাসক,91,11,0,0,0,0.02197802197802198,0
